,,CHD,,,,,,,Stroke,,,,,,,Type2Diabetes,,,,,,,LungCancer,,,,,,,,HeadNeckCancer,,,,,,,,OesophagusCancer,,,,,,, ,Stomach Cancer,,,,,,,,LiverCancer,,,,,,,,ColorectalCancer,,,,,,,,PancreasCancer,,,,,,,,CervicalCancer,,,,,,,,BladderCancer,,,,,,,,KidneyCancer,,,,,,,,Leukaemia - to be completed,,,,,,,,EndometrialCancer,,,,,,,,Melanoma,,,,,,,,ThyroidCancer,,,,,,,,COPD,,,,,,,LRTI,,,
sex,age,Incidence,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remsision,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Remission,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Incidence,Case Fatality,prevalence,DR,$/prev_not1styr_notlastyr,$/incid,$death,Mortality,DR (w uncertainty),$/pYLD,DR
male,0,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,6E-06,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,8E-06,2.7E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,5.3E-05,6E-06,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,1.3E-05,2.8E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,6E-06,8E-06,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,1.2E-05,2.4E-05,0,Missing,Missing,Missing,Missing,,0,,,0,0,0,0,0,1.1E-05,3.1E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,1.3E-05,3.3E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.230799206,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,0.0001672918661,0.000478792059471,12816.1702367449,0.000478792059471
male,1,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,6E-06,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,8E-06,2.7E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,5.3E-05,6E-06,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,1.3E-05,2.8E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,6E-06,8E-06,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,1.2E-05,2.4E-05,0,,,,,,0,,,0,0,0,0,0,1.1E-05,3.1E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,1.3E-05,3.3E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.230799206,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,4.34251527169567E-06,0.000279446643728,12816.1702367449,0.000279446643728
male,2,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0.0015212818,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,6E-06,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,9E-06,2.8E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,5.3E-05,8E-06,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,1.4E-05,2.9E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,6E-06,9E-06,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,1.3E-05,2.5E-05,0,,,,,,0,,,0,0,0,0,0,1.2E-05,3.2E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,1.4E-05,3.4E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.22310613,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,4.34251527169567E-06,0.000279446643728,12816.1702367449,0.000279446643728
male,3,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0.006519779,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,6E-06,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,1.1E-05,3.1E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,5.1E-05,1.4E-05,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,1.7E-05,3.2E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,8E-06,1E-05,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,1.5E-05,2.8E-05,0,,,,,,0,,,0,0,0,0,0,1.5E-05,3.5E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,1.6E-05,3.7E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.197828881,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,4.34251527169567E-06,0.000279446643728,12816.1702367449,0.000279446643728
male,4,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0.0108662983,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,6E-06,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,1.4E-05,3.3E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,4.9E-05,2E-05,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,1.9E-05,3.5E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,9E-06,1.1E-05,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,1.7E-05,3E-05,0,,,,,,0,,,0,0,0,0,0,1.7E-05,3.8E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,1.9E-05,3.9E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.175848664,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,4.34251527169567E-06,0.000279446643728,12816.1702367449,0.000279446643728
male,5,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0.0162994474,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,6E-06,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,1.7E-05,3.6E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,4.7E-05,2.6E-05,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,2.2E-05,3.8E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,1E-05,1.3E-05,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,2E-05,3.3E-05,0,,,,,,0,,,0,0,0,0,0,1.9E-05,4.1E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,2.1E-05,4.3E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.148373393,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,2.9570488652325E-06,9.11171004817685E-05,12816.1702367449,9.11171004817685E-05
male,6,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0.0228192264,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,6E-06,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,2.1E-05,3.9E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,4.4E-05,3.5E-05,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,2.5E-05,4.2E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,1.1E-05,1.5E-05,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,2.3E-05,3.7E-05,0,,,,,,0,,,0,0,0,0,0,2.2E-05,4.5E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,2.4E-05,4.7E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.115403069,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,2.9570488652325E-06,9.11171004817685E-05,12816.1702367449,9.11171004817685E-05
male,7,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0.0292248292,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,3.3E-05,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,2.4E-05,4.2E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,4.1E-05,4.2E-05,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,2.8E-05,4.6E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,1.3E-05,1.6E-05,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,2.5E-05,4E-05,0,,,,,,0,,,0,0,0,0,0,2.5E-05,4.8E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,2.7E-05,5E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.082432725,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,2.9570488652325E-06,9.11171004817685E-05,12816.1702367449,9.11171004817685E-05
male,8,0,0,0,0.079371311818584,4227.90007017241,20003.2943025123,11687.7853800619,0,0.0344296262,0,0.373166343795113,2892.32334250301,21369.30363871,18580.6484845688,0,8.6E-05,0,0.101275351939712,0,29708.4016936231,12816.1702367449,0,0,0,0,0.361861498956796,4781.03101604953,44347.1113150972,34560.7189388794,0,2.6E-05,4.5E-05,0,0.278049199082357,4879.96012759442,50795.0060293726,43122.1123309023,0,3.8E-05,4.9E-05,0,0.531930560809565,20444.7726784545,52525.3886980153,30708.4555154244,0,0,0,0,0.303301328876272,3220.38489163031,65130.0616617015,41091.0517076821,0,0,0,0,0.144093518017549,18026.1530704945,72092.0454395176,18827.5169790238,0,0,0,0,0.280351639404868,0,0,0,0,2.9E-05,4.9E-05,0,0.31428552345451,17605.2470490026,57574.1499296933,25899.8134082676,,0,,,0,0,0,0,0,0,0,0,0.145851110572078,1292.00904570058,33821.2223265021,37103.1637105748,0,1.3E-05,1.8E-05,0,0.131443707530799,4191.88747408402,34144.7522703498,29717.7319292261,0,2.7E-05,4.2E-05,0,,,,,,0,,,0,0,0,0,0,2.6E-05,5.1E-05,0,0.11091644070446,549.910020058433,4430.82994535077,33582.2652631132,0,2.9E-05,5.3E-05,0,0.135289781282645,3141.34104060485,17637.0388345283,21948.9063023375,0,0.054957417,0,0.134916408686628,4136.98114078148,12888.0865991629,18266.0400853628,2.9570488652325E-06,9.11171004817685E-05,12816.1702367449,9.11171004817685E-05
