year_of_birth,sex,age,year,population,PYadj,LEadj,bau_PYadj,bau_LEadj,diff_LEadj,diff_PYadj
1950,male,75,2025,87532.13662822926,64382.53767358875,8.5551596986097,63136.930903908156,8.105209477568243,0.44995022104145654,1245.6067696805912
1950,male,76,2026,85079.75415233382,62521.66596600156,8.045026419750892,61152.63756100286,7.602722665964288,0.4423037537866037,1369.028404998695
1950,male,77,2027,82414.93873443296,60497.14982445635,7.546534809417811,59003.01340723969,7.112078581349727,0.43445622806808437,1494.1364172166577
1950,male,78,2028,79530.56358884131,58302.05232363233,7.0595508043118365,56682.54561460876,6.6330410574679375,0.426509746843899,1619.506709023568
1950,male,79,2029,76416.51516448645,55928.21485343984,6.58428352489407,54185.03485319407,6.165656896056188,0.41862662883788193,1743.1800002457676
1950,male,80,2030,73067.18940712146,50326.140341137514,6.1206649742889665,48525.84023695259,5.710025239381647,0.41063973490731964,1800.3001041849275
1950,male,81,2031,69477.01838379487,47745.15654005574,5.712588937543438,45827.48197990487,5.310154894489145,0.402434043054293,1917.6745601508665
1950,male,82,2032,65645.88518820876,44991.115289688925,5.318665276455538,42958.389333214065,4.924727365043175,0.3939379114123627,2032.7259564748601
1950,male,83,2033,61578.86762783508,42070.34348246824,4.939314192025475,39927.69801545898,4.5541102954343495,0.3852038965911255,2142.6454670092644
1950,male,84,2034,57290.35202622134,38996.15141440032,4.574714974706396,36752.68060903048,4.198359476377066,0.37635549832933,2243.4708053698414
1950,male,85,2035,52804.89310069392,32968.94461404243,4.224814535288278,30858.91277414455,3.857207926772729,0.36760660851554894,2110.0318398978816
1950,male,86,2036,48166.53742896607,29929.86559603942,3.9471787975728287,27749.963662646605,3.5868841732932024,0.36029462427962633,2179.9019333928154
1950,male,87,2037,43435.55460964629,26850.259129565347,3.688040158246249,24618.670955599366,3.3354880251076904,0.3525521331385586,2231.5881739659817
1950,male,88,2038,38688.63443309218,23783.652096988386,3.4465370132695803,21523.789468278952,3.1022606383399123,0.344276374929668,2259.862628709434
1950,male,89,2039,34012.54953494398,20788.03362216117,3.2211098540837506,18527.907181964307,2.885786959556545,0.33532289452720576,2260.126440196862
1950,male,90,2040,29496.78109634934,17920.694059256333,3.0094851555970354,15691.624097048358,2.6839895017867903,0.32549565381024514,2229.0699622079755
1950,male,91,2041,25225.31507684266,15231.563600842777,2.8086638589954993,13066.58485178814,2.4941110896267107,0.3145527693687886,2164.978749054637
1950,male,92,2042,21270.360541086677,12753.827621159966,2.6148060386576795,10682.776253205851,2.3132001499442407,0.30160588871343874,2071.0513679541145
1950,male,93,2043,17648.29084845901,10496.52116307782,2.428792676535147,8553.15885133395,2.1420745996434762,0.28671807689167084,1943.3623117438692
1950,male,94,2044,14373.010877474597,8469.153645769604,2.251965066953933,6687.079983069632,1.9818758265065894,0.2700892404473434,1782.0736626999715
1950,male,95,2045,11457.710724649853,6682.5130789652585,2.085788804724987,5091.193635966413,1.8338568463268128,0.2519319583981743,1591.3194429988453
1950,male,96,2046,8920.505976278184,5144.821275046667,1.9299187427336524,3765.6043290389143,1.6977151616930775,0.23220358104057492,1379.216946007753
1950,male,97,2047,6767.015329239127,3855.555696664651,1.7838042055384862,2699.165431775562,1.5730262708591727,0.2107779346793135,1156.390264889089
1950,male,98,2048,4985.394300022692,2802.4184178802225,1.6479087133665864,1870.4759569110408,1.4593461119608924,0.18856260140569403,931.9424609691816
1950,male,99,2049,3557.9897161025137,1971.4537029461171,1.52138053243865,1250.1973315952835,1.3561826301518067,0.16519790228684328,721.2563713508337
1950,male,100,2050,2451.546946098137,1337.3784995759904,1.4038493495818198,804.1419343749993,1.2630314156259157,0.14081793395590414,533.2365652009911
1950,male,101,2051,1619.5486055037218,867.775003018724,1.2992657824670275,496.7184192284135,1.1794385673774495,0.11982721508957805,371.05658379031047
1950,male,102,2052,1023.8180568454728,538.7260684334667,1.2076843877555017,294.11412805084785,1.105065420983644,0.10261896677185778,244.61194038261885
1950,male,103,2053,618.3633797968195,319.56269866979073,1.12833818676365,166.68844864154258,1.0397804925923526,0.08855769417129733,152.87425002824816
1950,male,104,2054,356.42334840763476,180.96370534074342,1.0609863740427572,90.3296725105885,0.9839224426555252,0.077063931387232,90.63403283015492
1950,male,105,2055,195.9517450754347,97.80161712416911,1.0063529193605159,46.783463789595125,0.9388160342538805,0.06753688510663536,51.01815333457399
1950,male,106,2056,102.76561285474453,51.24027819040404,0.9672009033486076,23.508691472260224,0.9080508098348371,0.05915009351377054,27.731586718143816
1950,male,107,2057,53.827018123254625,26.81470810669213,0.8946197852835192,11.81311792610009,0.8468264850235037,0.04779330026001549,15.001590180592041
1950,male,108,2058,28.162272323497106,14.018161005347446,0.7577516133661221,5.93609198966319,0.7249870374203382,0.03276457594578386,8.082069015684256
1950,male,109,2059,14.719976250808548,7.321846283838571,0.49740883810436803,2.9828863412842,0.48252048449403306,0.01488835361033497,4.3389599425543715
1951,female,59,2010,118100.0,100784.90794024494,20.76680779147194,100784.90794024494,20.349734192152994,0.4170735993189467,0.0
1951,female,60,2011,117665.91893240818,98581.56950264507,19.98688416807879,98570.77737256551,19.568359812290577,0.41852435578821456,10.792130079556955
1951,female,61,2012,117192.78843305461,98186.66187265705,19.226383746445833,98152.38598422968,18.806617795389077,0.41976595105675685,34.27588842736441
1951,female,62,2013,116675.74420918651,97754.3332297641,18.470050270205295,97693.08435405538,18.049388006296933,0.4206622639083619,61.2488757087267
1951,female,63,2014,116109.99671905398,97279.29902671734,17.718134404958814,97187.09904633072,17.296960258069074,0.4211741468897401,92.19998038662015
1951,female,64,2015,115487.39802978128,96755.3884620436,16.971316888578443,96627.870299224,16.550028529408536,0.4212883591699068,127.51816281960055
1951,female,65,2016,114801.14718048908,91852.66408948651,16.229958374975418,91680.25968749444,15.808956952288685,0.42100142268673224,172.40440199206932
1951,female,66,2017,114044.6314632896,91245.61527103977,15.532210094602055,91027.61326669954,15.11194705159636,0.4202630430056953,218.00200434023282
1951,female,67,2018,113210.3216690145,90575.72901057726,14.84069240338608,90307.26985605144,14.421549590943952,0.4191428124421286,268.4591545258154
1951,female,68,2019,112292.39298603132,89838.58220726205,14.155400820119606,89514.53970389692,13.737758354725088,0.4176424653945183,324.0425033651263
1951,female,69,2020,111285.77660393213,89030.76435167558,13.47616286039746,88645.5498013805,13.060440526626511,0.41572233377094925,385.2145502950734
1951,female,70,2021,110187.11090940195,85332.89921511499,12.802536281839789,84885.26612354645,12.389205394482072,0.4133308873577164,447.6330915685394
1951,female,71,2022,108989.20988931035,84399.7959647549,12.160300889781912,83880.08518605251,11.749877385295386,0.4104235044865252,519.7107787023851
1951,female,72,2023,107682.45452537974,83377.97760695773,11.52408528853115,82779.93670442369,11.117121130060418,0.406964158470732,598.0409025340487
1951,female,73,2024,106253.95954686205,82256.73467594605,10.894312243595644,81573.86633225267,10.491376707534286,0.40293553606135823,682.8683436933788
1951,female,74,2025,104690.50483897356,81024.65209230928,10.271295180015606,80249.6701414853,9.873002931078155,0.39829224893745163,774.9819508239743
1951,female,75,2026,102975.88608230719,75560.86613178755,9.655487934902782,74704.95303037665,9.262434761715197,0.39305317318758526,855.9131014109007
